Time,BtoB
,6000
,2780
,1730
,3490
,2410
,2580
,750
,4650
,1710
,1810
,2190
,2200
,1860
,2450
,4080
,5100
,13280
,2850
,2880
,4720
,1580
,2180
,2050
,4000
,2280
,3660
,2010
,2170
,1870
,4940
,830
,1510
,1870
,2840
,6100
,6400
,1300
,2360
,2660
,2740
,4040
,2620
,3760
,2450
,2490
,1470
,1540
,2210
,2530
,2420
,2130
,2800
,650
,1560
,4280
,4690
,2770
,3850
,1800
,2630
,1910
,1930
,2430
,2420
,3140
,2730
,3150
,3040
,3050
,2670
,2210
,2300
,2320
,2530
,2530
,2060
,2310
,2560
,2280
,2440
,2710
,2570
,2680
,2390
,2230
,2270
,2280
,2590
,2680
,2280
,2410
,2680
,2280
,3070
,4470
,2550
,920
,1390
,4230
,2350
,2830
,2350
,2360
,2290
,3470
,2400
,810
,1600
,5850
,4430
,2450
,3620
,2470
,2250
,710
,2010
,2920
,2390
,2780
,2440
,2800
,2750
,2770
,2120
,2720
,2500
,2310
,4200
,3710
,6130
,2850
,1060
,6770
,13100
,2370
,3140
,11520
,1690
,8430
,1840
,7370
,2620
,11340
,6910
,1990
,9730
,8520
,8470
,1880
,8530
,780
,2620
,8230
,12850
,9850
,9470
,8130
,9790
,8860
,3260
,4880
,4600
,6260
,2540
,4360
,4650
,11980
,10650
,11580
,10330
,7900
,6900
,6550
,4870
,16880
,8200
,5330
,1950
,4440
,5190
,5480
,3830
,4930
,3050
,1690
,3490
,4670
,2390
,2190
,4540
,2510
,1460
,1330
,700
,4450
,2100
,3230
,3230
,2450
,2600
,2870
,3110
,2690
,2700
,2700
,2550
,2960
,3040
,2070
,2330
,2530
,2760
,2280
,2490
,2980
,1710
,2310
,3220
,1620
,4310
,2190
,2420
,2380
,2660
,2400
,2660
,2450
,2460
,3480
,1040
,1530
,2450
,1240
,1460
,4280
,5240
,1000
,1720
,2840
,2620
,2370
,3720
,2320
,4470
,1890
,2920
,1300
,1890
,2050
,5170
,2200
,4730
,3930
,10720
,2670
,3250
,5120
,2290
,2430
,1270
,1080
,2280
,2270
,1950
,4290
,2660
,2280
,2370
,2850
,2480
,4020
,5120
,2490
,8270
,19980
,3840
,3960
,730
,500
,2690
,1190
,2490
,1200
,1940
,1400
,3520
,2330
,2570
,2550
,2390
,2640
,2820
,2570
,2680
,2810
,1950
,2500
,2350
,2860
,2470
,2650
,3340
,1320
,1140
,4650
,2650
,2430
,2570
,3020
,4030
,1280
,7390
,4460
,1960
,1540
,4160
,5100
,2430
,3020
,1500
,5310
,3520
,15070
,2200
,2760
,2660
,3870
,7970
,2760
,2590
,2160
,2120
,2090
,2400
,2630
,2700
,2250
,2470
,2520
,2950
,2910
,3000
,2820
,2910
,3080
,2900
,2600
,3490
,4190
,4040
,20380
,2420
,2400
,2450
,2440
,2560
,3190
,3890
,14120
,2180
,10380
,3260
,3160
,1620
,2470
,2950
,4640
,4450
,2450
,3010
,2140
,2200
,4670
,7650
,2890
,2590
,2850
,2710
,2690
,2600
,2630
,2780
,2830
,2760
,2680
,2600
,2540
,2490
,2710
,2910
,3070
,2470
,2700
,2790
,2880
,3000
,2670
,2870
,2530
,2720
,3000
,2750
,2610
,2670
,2700
,2520
,2540
,2530
,2810
,2560
,2830
,2700
,2650
,2680
,2690
,2640
,2830
,2670
,3020
,4220
,2520
,2950
,2670
,3040
,2950
,2760
,2730
,2850
,2530
,2570
,2840
,2630
,2590
,2620
,2640
,2910
,2360
,2860
,2410
,2710
,2500
,3640
,2710
,12780
,2920
,2770
,2890
,5270
,2670
,2690
,2800
,3040
,2860
,2660
,2830
,2790
,2710
,5090
,2760
,3090
,2930
,2910
,2790
,2790
,2790
,2760
,2810
,2920
,2900
,2620
,3000
,2860
,2760
,2930
,2900
,12620
,15080
,7140
,3110
,2750
,4920
,17470
,2960
,4940
,5320
,3820
,3400
,2160
,5750
,1530
,2350
,2740
,4170
,1570
,1480
,2430
,2980
,3540
,3690
,3430
,1370
,3960
,2560
,3420
,1460
,3170
,1560
,5470
,3330
,2510
,890
,1880
,3050
,690
,3990
,2840
,2950
,2000
,1060
,3130
,2780
,3840
,4080
,3150
,1990
,4170
,1870
,3270
,1380
,6490
,2580
,2650
,4640
,4940
,1820
,5910
,690
,660
,3180
,7020
,6040
,2950
,3310
,2890
,3270
,2690
,1010
,9040
,2080
,3510
,4380
,2000
,5630
,720
,5800
,5050
,5110
,770
,1810
,2100
,4600
,1120
,3990
,1310
,2360
,2200
,5800
,2590
,11710
,1860
,8180
,1410
,1730
,2140
