Time,BtoB
,6000
,6140
,3180
,7310
,5020
,5570
,3130
,4840
,520
,1460
,3400
,3280
,5020
,2830
,2960
,2890
,1900
,2380
,2790
,3360
,1680
,2720
,2980
,1810
,2330
,2800
,2620
,2690
,2630
,2320
,2540
,2620
,2500
,2830
,2840
,2470
,3040
,2810
,2610
,2760
,2070
,2670
,3070
,2720
,2820
,3360
,3080
,2520
,2790
,2960
,2580
,2100
,3610
,2990
,2780
,2690
,2740
,2950
,3080
,3440
,2580
,2820
,2790
,2370
,2550
,2730
,2380
,3000
,2300
,2750
,2950
,2640
,2720
,2320
,2590
,2550
,2560
,2550
,2640
,3260
,2350
,2530
,2460
,2500
,2790
,2480
,2650
,2840
,2800
,2780
,2620
,2760
,6330
,3540
,5940
,4210
,4920
,3000
,2910
,3490
,3790
,3710
,4350
,4170
,3620
,3620
,3360
,3370
,3760
,3230
,3110
,2650
,3090
,3080
,3020
,3100
,3080
,3260
,3100
,3310
,3390
,3170
,3340
,3240
,3020
,3260
,3040
,3200
,3230
,3000
,3220
,3140
,2960
,3380
,2810
,3150
,3030
,2960
,3160
,3270
,3230
,3120
,3190
,2940
,3050
,3110
,2950
,2900
,3740
,3600
,3350
,3170
,3370
,3390
,3230
,3310
,3500
,2530
,3920
,4700
,3780
,3470
,3940
,3880
,3820
,3380
,3690
,2450
,3230
,3820
,7410
,3100
,3280
,3390
,3050
,3530
,2970
,3130
,3370
,3220
,3100
,3330
,3580
,3350
,3580
,3070
,3320
,5470
,4090
,2510
,3310
,2770
,2760
,4090
,2680
,3600
,2750
,2250
,3140
,3340
,3930
,3280
,2640
,2970
,3920
,5760
,3820
,3800
,3470
,3370
,2110
,3480
,3040
,3070
,3110
,2600
,3260
,2720
,3090
,2850
,3010
,3400
,3220
,2890
,3260
,3040
,3110
,2980
,2810
,3230
,2990
,3060
,2490
,3260
,3130
,2920
,2650
,3050
,2880
,3020
,2900
,2820
,2880
,3230
,2630
,3650
,3390
,3040
,3460
,3770
,3450
,3470
,2910
,3470
,2940
,4010
,4850
,4790
,6040
,8020
,4140
,7400
,2250
,3530
,4040
,5840
,9670
,680
,7350
,9390
,4350
,8210
,11920
,5850
,2840
,690
,6890
,3000
,1230
,4420
,2690
,3800
,1480
,6050
,13390
,11480
,2360
,7010
,4540
,2200
,6120
,8390
,10050
,11900
,6840
,5180
,7470
,8280
,8070
,5190
,1040
,8780
,4300
,2820
,750
,1790
,3780
,2710
,4170
,3940
,3490
,4220
,3670
,5280
,2100
,6500
,10500
,10080
,9790
,9660
,10610
,9450
,11570
,9010
,10040
,9770
,9770
,10360
,2600
,3020
,4200
,6130
,6100
,8470
,10320
,9490
,10180
,10240
,9990
,9490
,10460
,9640
,10460
,10100
,11720
,8240
,10190
,9310
,10420
,14850
,3780
,6110
,4210
,9330
,9930
,7550
,12010
,3630
,3680
,3500
,3600
,3420
,3420
,1400
,3240
,4600
,5280
,3020
,3980
,3400
,4310
,2850
,2510
,2470
,3170
,3490
,2990
,3520
,3220
,3490
,3150
,3020
,3270
,3100
,2980
,2850
,3550
,3120
,2790
,3210
,2790
,3170
,2350
,3420
,3330
,3080
,3310
,4600
,2790
,3960
,3020
,3280
,2750
,4450
,4760
,6170
,2940
,3080
,3460
,3730
,3300
,5100
,1920
,2020
,4350
,3070
,4030
