Time,BtoB
,6000
,8120
,640
,27750
,1470
,5360
,2200
,910
,3100
,5940
,3410
,1850
,6090
,2050
,2270
,1640
,8160
,1850
,3370
,4310
,9860
,4110
,7160
,1590
,13390
,2860
,1690
,17390
,4950
,690
,4870
,1930
,11470
,2140
,3030
,2260
,2560
,2170
,2810
,1130
,2570
,2210
,2620
,2780
,2500
,2870
,1900
,2320
,2650
,2590
,6120
,11840
,3040
,2360
,2780
,2320
,5090
,2650
,2420
,2580
,2300
,2210
,2440
,7500
,2040
,3000
,2820
,2600
,2940
,2620
,2590
,2500
,2610
,2300
,5390
,1800
,3080
,2870
,3360
,2970
,3520
,2970
,2850
,2590
,2440
,2610
,2540
,2270
,2770
,2180
,2610
,2770
,2410
,2080
,2710
,2410
,2040
,2480
,2680
,3270
,2170
,2560
,2260
,6690
,3390
,1310
,790
,2470
,1320
,4120
,3120
,3340
,3420
,3430
,2620
,2740
,2950
,2850
,3130
,2850
,2790
,2570
,3640
,3270
,2460
,2620
,3240
,3900
,3850
,2960
,3420
,2190
,1900
,2310
,2670
,2860
,2960
,2350
,2810
,2720
,3400
,3110
,3370
,3040
,3040
,2960
,2920
,2880
,1770
,2780
,2870
,2620
,2950
,2140
,2080
,2570
,2840
,3660
,3300
,3440
,4510
,3550
,3600
,3660
,3040
,3190
,3250
,2800
,3230
,2770
,2730
,2950
,2850
,2910
,2840
,2970
,2720
,2250
,2820
,2440
,2430
,3290
,2930
,2880
,2820
,2800
,2580
,2890
,2820
,2740
,2950
,2870
,2710
,2900
,2650
,3000
,2690
,2600
,2480
,2530
,2270
,2460
,2640
,2970
,2420
,2810
,2760
,2560
,2710
,2770
,2760
,3120
,2830
,2700
,3120
,2590
,2510
,4540
,1320
,2050
,1610
,1910
,2440
,3310
,3050
,3190
,2870
,2420
,2660
,2350
,2500
,2460
,2510
,2610
,2910
,2890
,2090
,2590
,2530
,2760
,2260
,2510
,2790
,2400
,2590
,2440
,2660
,2570
,2440
,2940
,2560
,2450
,2430
,2550
,3400
,2600
,2960
,2060
,2280
,3960
,1650
,2120
,4140
,2200
,4800
,3540
,2990
,3050
,3370
,2100
,3280
,2610
,2800
,2970
,2590
,2670
,2420
,2580
,2680
,2630
,2470
,2510
,2530
,2290
,2440
,2830
,2670
,2550
,2700
,2790
,2610
,2530
,2750
,2650
,2530
,2750
,2510
,2560
,2650
,2770
,2610
,2640
,2620
,2590
,2780
,2450
,2870
,2570
,2320
,4750
,3180
,6230
,1590
,1990
,3160
,2110
,5480
,4990
,2780
,12750
,1110
,1820
,3410
,11620
,2130
,3790
,3880
,2740
,2580
,2400
,3220
,4160
,3940
,5260
,2990
,4590
,3290
,5050
,3500
,2700
,2730
,3340
,3160
,3660
,2460
,8140
,5670
,3230
,3900
,3800
,3530
,3030
,3590
,3400
,3230
,3270
,3580
,3620
,3170
,2700
,2840
,3820
,2690
,2980
,3330
,2930
,3120
,3710
,3160
,3540
,3930
,3410
,3690
,3630
,3180
,3230
,3430
,3060
,3250
,3050
,3270
,3280
,3280
,3180
,3030
,3070
,5700
,2060
,1990
,5290
,3620
,3200
,4070
,2860
,1510
,1430
,2520
,2300
,4350
,920
,2330
,1360
,1230
,12440
,9950
,10190
,11090
,9370
,9750
,10540
,10210
,10650
,8690
,10060
,9570
,10260
,10630
,9460
,9890
,10970
,9880
,9060
,11400
,4540
,4230
,10570
,9920
,9350
,10770
,10110
,9680
,9880
,10920
,11430
,6670
,5230
,2330
,7150
,3770
,4020
,8640
,6070
,4770
,4750
,10850
,7140
,3080
,2830
,7120
,3400
,2930
,2990
,2590
,2990
,3090
,2740
,2970
,2600
,2790
,2990
,2210
,2970
,2730
,2630
,2500
,2640
,2450
,2280
,2360
,2730
,3290
,2400
,2720
,2520
,2560
,2770
,2650
,2540
,3650
,2560
,2930
,2650
,2830
,2690
,2770
,3130
,2950
,4630
,2610
,2450
,2240
,2720
,2600
,2580
,2570
,2600
,2590
,2490
,2450
,2400
,7000
,2910
,4920
