Time,BtoB
,6000
,7800
,1120
,1030
,2170
,6820
,3680
,2180
,3170
,1480
,1440
,2860
,9300
,1360
,1920
,2270
,2650
,2250
,2170
,2270
,13420
,2530
,2030
,2110
,3650
,6080
,2340
,2800
,2370
,1640
,4430
,2330
,2020
,1900
,2680
,1460
,2250
,2310
,2010
,2060
,2240
,3760
,2320
,4070
,2860
,440
,2340
,3070
,2560
,1810
,5270
,2110
,1730
,2130
,2260
,2300
,1730
,2400
,3130
,2330
,1810
,2790
,2770
,2530
,2040
,2470
,2360
,2780
,4580
,7050
,1880
,5870
,3980
,2150
,3310
,1510
,1250
,4570
,2610
,1900
,1800
,1930
,2600
,2130
,2990
,2150
,5120
,2520
,3740
,12990
,2890
,2360
,2170
,2440
,1430
,2440
,1730
,2810
,2010
,4570
,1760
,2720
,2440
,2150
,2130
,2140
,1950
,2400
,2520
,2630
,2700
,2600
,2330
,2690
,2360
,2500
,2880
,2550
,2610
,1870
,3110
,4670
,5850
,2520
,1890
,2760
,3060
,2620
,2210
,3070
,2260
,3220
,2360
,2510
,2150
,2150
,3800
,2530
,2040
,2200
,2650
,2060
,2890
,2310
,1560
,3040
,1930
,3160
,7370
,2610
,2250
,4230
,2450
,2410
,2690
,1890
,2170
,800
,1970
,2360
,2040
,2090
,3310
,6920
,1870
,2440
,3000
,2180
,6790
,2330
,1790
,2430
,2090
,2500
,2230
,3420
,2340
,1240
,8580
,9470
,620
,560
,5330
,10670
,4830
,4850
,10610
,910
,3180
,1660
,1290
,9380
,7120
,2220
,10800
,1690
,1160
,3480
,6130
,2520
,5770
,10930
,9470
,9330
,10840
,9700
,10050
,9980
,10140
,9980
,10130
,10170
,9710
,9780
,10990
,9030
,10030
,10570
,9280
,10260
,10100
,9910
,9490
,10440
,10560
,9710
,10030
,9760
,9910
,10530
,10260
,1760
,3550
,9300
,7170
,5370
,8980
,990
,1850
,2190
,5780
,4240
,4660
,3700
,2990
,3900
,600
,5570
,9270
,10880
,3620
,6980
,2700
,4500
,6180
,4070
,5230
,10800
,7190
,6480
,3440
,4220
,700
,4590
,5560
,4450
,4650
,6710
,960
,3640
,4220
,3020
,3720
,5110
,5660
,6300
,6820
,6360
,5830
,6140
,4200
,4980
,5710
,2710
,7610
,2420
,820
,6070
,4980
,4460
,5410
,3160
,6720
,3670
,4820
,5260
,2840
,3870
,4580
,11860
,8770
,600
,1860
,4260
,8310
,9940
,8240
,10930
,9060
,11130
,6430
,6910
,10040
,6740
,2280
,4700
,3010
,2380
,2640
,4530
,2910
,2530
,6580
,2600
,2860
,2630
,2690
,2430
,2680
,2560
,3490
,2950
,2080
,6670
,6360
,8840
,3160
,2770
,2920
,2720
,2150
,2040
,2230
,2630
,2390
,2230
,2520
,2340
,3440
,2020
,2380
,2720
,2830
,2200
,2150
,2500
,7050
,5630
,1800
,13360
,9660
,3120
,2420
,890
,890
,1040
,7750
,7470
,510
,4730
,1730
,840
,9460
,11870
,2110
,3630
,2320
,2270
,8710
,2400
,6060
,5200
,3100
,2500
,2810
,3130
,3110
,2700
,2590
,2800
,2610
,3250
,4930
,700
,540
,5040
,3850
,10590
,4530
,4140
,10820
,2930
,3240
,3980
,2890
,2910
,3790
,3470
,2860
,1240
,1980
,3210
,3620
,3120
,3290
,3870
,3030
,3530
,5410
,2600
,3320
,4320
,7310
,7450
,3310
,3280
,2340
,580
,680
,2190
,4350
,2190
,2710
,3120
,3250
,2400
,2870
,2810
,3620
,3390
,3810
,3220
,4440
,3850
,3580
,2880
,810
,1690
,1140
,1830
,760
,1620
,2610
,4150
,7140
,7270
,2330
,620
,500
,3610
,2180
,1330
,550
,9800
,890
,890
,1800
,2520
,2910
,4500
,3980
,6310
,3070
,660
,5280
,5000
,2710
,8350
,7670
,7550
,6540
,5440
,7340
,5730
,3770
,4390
,5200
,8050
,9210
,3380
,4310
,4580
,4090
,6370
,4510
,1230
,3320
,6530
,6070
,6840
,7290
,6010
,8160
,1960
,980
,1420
,6660
,5450
,6290
,4340
,3770
,6980
,4950
,7070
,12510
,4160
,720
,3930
,950
,3140
,4660
,6390
,2590
,7860
,4410
,3300
,7530
,4450
,4730
,3800
,3350
,5810
,2860
,13920
,6830
,8420
,4240
,5180
,3150
,4280
,4930
,9160
,2530
,4050
,5150
,10570
,6990
,7650
,8880
,6410
,5610
,6310
,6010
,2420
,3430
,4830
,2160
,2660
,1540
,6330
,2270
,2900
,3390
,3480
,3280
,3610
,2160
,4030
,3430
,2680
,3010
,2970
,700
,1430
,2480
,4120
,8960
,8140
,3900
,3620
,2610
,2700
,1940
,2810
,2370
,3520
,2200
,2610
,2560
,2890
,3590
,3480
,1980
,1980
,4710
,11080
,3160
,3630
,3120
,1180
,600
,10810
,9660
,1300
,5290
,16790
,1450
,3220
,1250
,2380
,2810
,4670
,1560
,3290
,3810
,7790
,2800
,4500
,2730
,2760
,2870
,2550
,1850
,1470
,4730
,2620
,2750
,2880
,2930
,3390
,2090
,1980
,910
,3710
,2270
,2850
,3270
,3580
,3310
,8610
,5560
,2270
,3940
,3110
,8260
,5670
,4210
